date,LME_Zinc_3M
2010-12-16 00:00:00,2220.0
2010-12-17 00:00:00,2275.0
2010-12-20 00:00:00,2289.0
2010-12-21 00:00:00,2330.0
2010-12-22 00:00:00,2330.0
2010-12-23 00:00:00,2298.0
2010-12-24 00:00:00,2308.0
2010-12-27 00:00:00,2308.0
2010-12-28 00:00:00,2308.0
2010-12-29 00:00:00,2399.0
2010-12-30 00:00:00,2409.0
2010-12-31 00:00:00,2454.0
2011-01-03 00:00:00,2454.0
2011-01-04 00:00:00,2470.0
2011-01-05 00:00:00,2464.0
2011-01-06 00:00:00,2455.0
2011-01-07 00:00:00,2445.0
2011-01-10 00:00:00,2379.0
2011-01-11 00:00:00,2405.0
2011-01-12 00:00:00,2479.0
2011-01-13 00:00:00,2462.0
2011-01-14 00:00:00,2457.0
2011-01-17 00:00:00,2455.0
2011-01-18 00:00:00,2436.0
2011-01-19 00:00:00,2390.0
2011-01-20 00:00:00,2330.0
2011-01-21 00:00:00,2318.0
2011-01-24 00:00:00,2302.0
2011-01-25 00:00:00,2221.0
2011-01-26 00:00:00,2279.0
2011-01-27 00:00:00,2260.0
2011-01-28 00:00:00,2354.0
2011-01-31 00:00:00,2427.0
2011-02-01 00:00:00,2472.0
2011-02-02 00:00:00,2475.0
2011-02-03 00:00:00,2472.0
2011-02-04 00:00:00,2506.0
2011-02-07 00:00:00,2508.0
2011-02-08 00:00:00,2511.0
2011-02-09 00:00:00,2458.0
2011-02-10 00:00:00,2450.0
2011-02-11 00:00:00,2465.0
2011-02-14 00:00:00,2521.0
2011-02-15 00:00:00,2491.0
2011-02-16 00:00:00,2486.0
2011-02-17 00:00:00,2512.0
2011-02-18 00:00:00,2553.0
2011-02-21 00:00:00,2596.0
2011-02-22 00:00:00,2490.0
2011-02-23 00:00:00,2495.0
2011-02-24 00:00:00,2473.0
2011-02-25 00:00:00,2491.0
2011-02-28 00:00:00,2520.0
2011-03-01 00:00:00,2515.0
2011-03-02 00:00:00,2480.0
2011-03-03 00:00:00,2512.0
2011-03-04 00:00:00,2461.0
2011-03-07 00:00:00,2370.0
2011-03-08 00:00:00,2395.0
2011-03-09 00:00:00,2273.0
2011-03-10 00:00:00,2286.0
2011-03-11 00:00:00,2275.0
2011-03-14 00:00:00,2330.0
2011-03-15 00:00:00,2282.0
2011-03-16 00:00:00,2288.0
2011-03-17 00:00:00,2334.0
2011-03-18 00:00:00,2325.0
2011-03-21 00:00:00,2280.0
2011-03-22 00:00:00,2331.0
2011-03-23 00:00:00,2424.0
2011-03-24 00:00:00,2420.0
2011-03-25 00:00:00,2377.0
2011-03-28 00:00:00,2339.0
2011-03-29 00:00:00,2375.0
2011-03-30 00:00:00,2338.0
2011-03-31 00:00:00,2362.0
2011-04-01 00:00:00,2390.0
2011-04-04 00:00:00,2417.0
2011-04-05 00:00:00,2425.0
2011-04-06 00:00:00,2450.0
2011-04-07 00:00:00,2452.0
2011-04-08 00:00:00,2534.0
2011-04-11 00:00:00,2545.0
2011-04-12 00:00:00,2469.0
2011-04-13 00:00:00,2421.0
2011-04-14 00:00:00,2399.0
2011-04-15 00:00:00,2398.0
2011-04-18 00:00:00,2325.0
2011-04-19 00:00:00,2329.0
2011-04-20 00:00:00,2356.0
2011-04-21 00:00:00,2360.0
2011-04-22 00:00:00,2360.0
2011-04-25 00:00:00,2360.0
2011-04-26 00:00:00,2260.5
2011-04-27 00:00:00,2240.0
2011-04-28 00:00:00,2247.0
2011-04-29 00:00:00,2247.0
2011-05-02 00:00:00,2247.0
2011-05-03 00:00:00,2245.0
2011-05-04 00:00:00,2190.0
2011-05-05 00:00:00,2125.0
2011-05-06 00:00:00,2140.0
2011-05-09 00:00:00,2164.0
2011-05-10 00:00:00,2173.0
2011-05-11 00:00:00,2160.0
2011-05-12 00:00:00,2142.5
2011-05-13 00:00:00,2154.0
2011-05-16 00:00:00,2155.0
2011-05-17 00:00:00,2091.0
2011-05-18 00:00:00,2188.0
2011-05-19 00:00:00,2135.0
2011-05-20 00:00:00,2151.0
2011-05-23 00:00:00,2119.0
2011-05-24 00:00:00,2191.0
2011-05-25 00:00:00,2246.0
2011-05-26 00:00:00,2260.0
2011-05-27 00:00:00,2274.0
2011-05-30 00:00:00,2274.0
2011-05-31 00:00:00,2266.0
2011-06-01 00:00:00,2258.0
2011-06-02 00:00:00,2220.0
2011-06-03 00:00:00,2258.0
2011-06-06 00:00:00,2273.0
2011-06-07 00:00:00,2272.0
2011-06-08 00:00:00,2293.0
2011-06-09 00:00:00,2285.0
2011-06-10 00:00:00,2255.0
2011-06-13 00:00:00,2247.0
2011-06-14 00:00:00,2280.0
2011-06-15 00:00:00,2246.0
2011-06-16 00:00:00,2205.5
2011-06-17 00:00:00,2188.0
2011-06-20 00:00:00,2172.0
2011-06-21 00:00:00,2212.0
2011-06-22 00:00:00,2252.0
2011-06-23 00:00:00,2260.0
2011-06-24 00:00:00,2254.0
2011-06-27 00:00:00,2254.0
2011-06-28 00:00:00,2280.0
2011-06-29 00:00:00,2317.0
2011-06-30 00:00:00,2365.0
2011-07-01 00:00:00,2365.0
2011-07-04 00:00:00,2398.0
2011-07-05 00:00:00,2411.0
2011-07-06 00:00:00,2380.0
2011-07-07 00:00:00,2412.0
2011-07-08 00:00:00,2356.0
2011-07-11 00:00:00,2311.0
2011-07-12 00:00:00,2349.0
2011-07-13 00:00:00,2361.0
2011-07-14 00:00:00,2350.0
2011-07-15 00:00:00,2377.5
2011-07-18 00:00:00,2431.0
2011-07-19 00:00:00,2490.0
2011-07-20 00:00:00,2454.0
2011-07-21 00:00:00,2450.0
2011-07-22 00:00:00,2495.0
2011-07-25 00:00:00,2470.0
2011-07-26 00:00:00,2531.0
2011-07-27 00:00:00,2522.0
2011-07-28 00:00:00,2520.0
2011-07-29 00:00:00,2490.0
2011-08-01 00:00:00,2461.0
2011-08-02 00:00:00,2440.0
2011-08-03 00:00:00,2377.0
2011-08-04 00:00:00,2330.0
2011-08-05 00:00:00,2200.0
2011-08-08 00:00:00,2091.0
2011-08-09 00:00:00,2100.0
2011-08-10 00:00:00,2100.5
2011-08-11 00:00:00,2186.0
2011-08-12 00:00:00,2177.0
2011-08-15 00:00:00,2183.0
2011-08-16 00:00:00,2182.0
2011-08-17 00:00:00,2215.0
2011-08-18 00:00:00,2178.0
2011-08-19 00:00:00,2193.0
2011-08-22 00:00:00,2153.0
2011-08-23 00:00:00,2190.0
2011-08-24 00:00:00,2177.5
2011-08-25 00:00:00,2228.0
2011-08-26 00:00:00,2247.0
2011-08-29 00:00:00,2247.0
2011-08-30 00:00:00,2285.0
2011-08-31 00:00:00,2292.0
2011-09-01 00:00:00,2239.0
2011-09-02 00:00:00,2195.0
2011-09-05 00:00:00,2172.0
2011-09-06 00:00:00,2188.0
2011-09-07 00:00:00,2240.0
2011-09-08 00:00:00,2251.0
2011-09-09 00:00:00,2185.0
2011-09-12 00:00:00,2213.0
2011-09-13 00:00:00,2193.0
2011-09-14 00:00:00,2161.0
2011-09-15 00:00:00,2189.5
2011-09-16 00:00:00,2159.0
2011-09-19 00:00:00,2100.0
2011-09-20 00:00:00,2083.0
2011-09-21 00:00:00,2076.5
2011-09-22 00:00:00,2009.0
2011-09-23 00:00:00,1910.5
2011-09-26 00:00:00,1881.5
2011-09-27 00:00:00,1972.0
2011-09-28 00:00:00,1941.0
2011-09-29 00:00:00,1925.0
2011-09-30 00:00:00,1860.0
2011-10-03 00:00:00,1893.0
2011-10-04 00:00:00,1860.0
2011-10-05 00:00:00,1845.0
2011-10-06 00:00:00,1867.0
2011-10-07 00:00:00,1920.0
2011-10-10 00:00:00,1950.5
2011-10-11 00:00:00,1912.0
2011-10-12 00:00:00,1945.0
2011-10-13 00:00:00,1923.5
2011-10-14 00:00:00,1931.0
2011-10-17 00:00:00,1905.0
2011-10-18 00:00:00,1882.0
2011-10-19 00:00:00,1838.0
2011-10-20 00:00:00,1740.0
2011-10-21 00:00:00,1805.0
2011-10-24 00:00:00,1876.0
2011-10-25 00:00:00,1842.0
2011-10-26 00:00:00,1855.0
2011-10-27 00:00:00,1945.0
2011-10-28 00:00:00,1985.0
2011-10-31 00:00:00,2000.0
2011-11-01 00:00:00,1914.0
2011-11-02 00:00:00,1927.0
2011-11-03 00:00:00,1969.5
2011-11-04 00:00:00,1950.0
2011-11-07 00:00:00,1952.0
2011-11-08 00:00:00,2000.0
2011-11-09 00:00:00,1934.0
2011-11-10 00:00:00,1890.0
2011-11-11 00:00:00,1920.0
2011-11-14 00:00:00,1943.0
2011-11-15 00:00:00,1907.0
2011-11-16 00:00:00,1960.0
2011-11-17 00:00:00,1927.0
2011-11-18 00:00:00,1965.0
2011-11-21 00:00:00,1915.0
2011-11-22 00:00:00,1940.0
2011-11-23 00:00:00,1914.0
2011-11-24 00:00:00,1888.0
2011-11-25 00:00:00,1910.0
2011-11-28 00:00:00,1957.0
2011-11-29 00:00:00,1958.0
2011-11-30 00:00:00,2071.0
2011-12-01 00:00:00,2045.0
2011-12-02 00:00:00,2052.0
2011-12-05 00:00:00,2040.0
2011-12-06 00:00:00,2045.0
2011-12-07 00:00:00,2027.0
2011-12-08 00:00:00,1985.0
2011-12-09 00:00:00,2003.0
2011-12-12 00:00:00,1933.0
2011-12-13 00:00:00,1912.0
2011-12-14 00:00:00,1845.0
2011-12-15 00:00:00,1845.5
2011-12-16 00:00:00,1868.0
2011-12-19 00:00:00,1838.0
2011-12-20 00:00:00,1867.0
2011-12-21 00:00:00,1851.0
2011-12-22 00:00:00,1850.0
2011-12-23 00:00:00,1855.0
2011-12-26 00:00:00,1855.0
2011-12-27 00:00:00,1855.0
2011-12-28 00:00:00,1810.0
2011-12-29 00:00:00,1832.0
2011-12-30 00:00:00,1845.0
2012-01-02 00:00:00,1845.0
2012-01-03 00:00:00,1878.0
2012-01-04 00:00:00,1869.0
2012-01-05 00:00:00,1833.0
2012-01-06 00:00:00,1853.0
2012-01-09 00:00:00,1879.0
2012-01-10 00:00:00,1930.0
2012-01-11 00:00:00,1936.0
2012-01-12 00:00:00,1967.0
2012-01-13 00:00:00,1960.0
2012-01-16 00:00:00,1961.0
2012-01-17 00:00:00,2001.0
2012-01-18 00:00:00,2002.0
2012-01-19 00:00:00,2030.0
2012-01-20 00:00:00,2013.0
2012-01-23 00:00:00,2060.0
2012-01-24 00:00:00,2125.0
2012-01-25 00:00:00,2175.0
2012-01-26 00:00:00,2205.0
2012-01-27 00:00:00,2150.0
2012-01-30 00:00:00,2125.0
2012-01-31 00:00:00,2106.0
2012-02-01 00:00:00,2131.0
2012-02-02 00:00:00,2086.75
2012-02-03 00:00:00,2155.0
2012-02-06 00:00:00,2130.5
2012-02-07 00:00:00,2120.0
2012-02-08 00:00:00,2115.0
2012-02-09 00:00:00,2160.0
2012-02-10 00:00:00,2078.0
2012-02-13 00:00:00,2075.0
2012-02-14 00:00:00,2032.5
2012-02-15 00:00:00,2011.0
2012-02-16 00:00:00,1978.0
2012-02-17 00:00:00,1945.0
2012-02-20 00:00:00,1982.0
2012-02-21 00:00:00,2028.0
2012-02-22 00:00:00,2067.0
2012-02-23 00:00:00,2048.0
2012-02-24 00:00:00,2080.0
2012-02-27 00:00:00,2098.0
2012-02-28 00:00:00,2123.0
2012-02-29 00:00:00,2112.0
2012-03-01 00:00:00,2105.0
2012-03-02 00:00:00,2120.0
2012-03-05 00:00:00,2087.0
2012-03-06 00:00:00,2012.0
2012-03-07 00:00:00,2014.5
2012-03-08 00:00:00,2049.0
2012-03-09 00:00:00,2070.0
2012-03-12 00:00:00,2091.0
2012-03-13 00:00:00,2110.0
2012-03-14 00:00:00,2074.5
2012-03-15 00:00:00,2092.0
2012-03-16 00:00:00,2078.0
2012-03-19 00:00:00,2078.0
2012-03-20 00:00:00,2035.0
2012-03-21 00:00:00,2020.0
2012-03-22 00:00:00,1985.0
2012-03-23 00:00:00,2005.0
2012-03-26 00:00:00,2020.0
2012-03-27 00:00:00,2035.0
2012-03-28 00:00:00,2000.0
2012-03-29 00:00:00,2005.0
2012-03-30 00:00:00,2000.0
2012-04-02 00:00:00,2007.0
2012-04-03 00:00:00,2022.0
2012-04-04 00:00:00,1982.0
2012-04-05 00:00:00,2003.0
2012-04-06 00:00:00,2003.0
2012-04-09 00:00:00,2003.0
2012-04-10 00:00:00,1990.0
2012-04-11 00:00:00,1995.0
2012-04-12 00:00:00,2040.0
2012-04-13 00:00:00,1984.0
2012-04-16 00:00:00,1996.5
2012-04-17 00:00:00,1992.0
2012-04-18 00:00:00,1992.0
2012-04-19 00:00:00,2000.0
2012-04-20 00:00:00,2026.0
2012-04-23 00:00:00,1987.0
2012-04-24 00:00:00,2001.0
2012-04-25 00:00:00,2005.5
2012-04-26 00:00:00,2037.0
2012-04-27 00:00:00,2040.5
2012-04-30 00:00:00,2062.5
2012-05-01 00:00:00,2053.0
2012-05-02 00:00:00,2020.0
2012-05-03 00:00:00,1983.5
2012-05-04 00:00:00,1995.0
2012-05-07 00:00:00,1995.0
2012-05-08 00:00:00,1975.0
2012-05-09 00:00:00,1943.0
2012-05-10 00:00:00,1969.0
2012-05-11 00:00:00,1948.0
2012-05-14 00:00:00,1920.0
2012-05-15 00:00:00,1934.0
2012-05-16 00:00:00,1898.0
2012-05-17 00:00:00,1900.0
2012-05-18 00:00:00,1894.0
2012-05-21 00:00:00,1905.5
2012-05-22 00:00:00,1912.0
2012-05-23 00:00:00,1879.0
2012-05-24 00:00:00,1886.0
2012-05-25 00:00:00,1908.5
2012-05-28 00:00:00,1910.0
2012-05-29 00:00:00,1915.0
2012-05-30 00:00:00,1893.5
2012-05-31 00:00:00,1870.5
2012-06-01 00:00:00,1890.0
2012-06-04 00:00:00,1890.0
2012-06-05 00:00:00,1890.0
2012-06-06 00:00:00,1878.0
2012-06-07 00:00:00,1909.0
2012-06-08 00:00:00,1868.0
2012-06-11 00:00:00,1890.0
2012-06-12 00:00:00,1880.0
2012-06-13 00:00:00,1882.0
2012-06-14 00:00:00,1892.0
2012-06-15 00:00:00,1904.0
2012-06-18 00:00:00,1880.0
2012-06-19 00:00:00,1899.5
2012-06-20 00:00:00,1867.0
2012-06-21 00:00:00,1824.0
2012-06-22 00:00:00,1800.0
2012-06-25 00:00:00,1805.0
2012-06-26 00:00:00,1776.0
2012-06-27 00:00:00,1756.0
2012-06-28 00:00:00,1794.0
2012-06-29 00:00:00,1877.0
2012-07-02 00:00:00,1872.0
2012-07-03 00:00:00,1906.0
2012-07-04 00:00:00,1898.0
2012-07-05 00:00:00,1854.0
2012-07-06 00:00:00,1844.0
2012-07-09 00:00:00,1854.0
2012-07-10 00:00:00,1830.0
2012-07-11 00:00:00,1852.0
2012-07-12 00:00:00,1843.0
2012-07-13 00:00:00,1874.0
2012-07-16 00:00:00,1890.0
2012-07-17 00:00:00,1865.0
2012-07-18 00:00:00,1868.0
2012-07-19 00:00:00,1886.5
2012-07-20 00:00:00,1839.5
2012-07-23 00:00:00,1814.0
2012-07-24 00:00:00,1797.0
2012-07-25 00:00:00,1801.0
2012-07-26 00:00:00,1816.0
2012-07-27 00:00:00,1859.0
2012-07-30 00:00:00,1862.5
2012-07-31 00:00:00,1842.0
2012-08-01 00:00:00,1822.0
2012-08-02 00:00:00,1812.0
2012-08-03 00:00:00,1840.0
2012-08-06 00:00:00,1849.0
2012-08-07 00:00:00,1873.0
2012-08-08 00:00:00,1869.5
2012-08-09 00:00:00,1860.0
2012-08-10 00:00:00,1835.0
2012-08-13 00:00:00,1819.0
2012-08-14 00:00:00,1819.0
2012-08-15 00:00:00,1802.0
2012-08-16 00:00:00,1785.0
2012-08-17 00:00:00,1797.0
2012-08-20 00:00:00,1796.0
2012-08-21 00:00:00,1810.0
2012-08-22 00:00:00,1835.0
2012-08-23 00:00:00,1862.0
2012-08-24 00:00:00,1879.0
2012-08-27 00:00:00,1879.0
2012-08-28 00:00:00,1872.0
2012-08-29 00:00:00,1856.0
2012-08-30 00:00:00,1834.0
2012-08-31 00:00:00,1841.0
2012-09-03 00:00:00,1874.0
2012-09-04 00:00:00,1877.0
2012-09-05 00:00:00,1890.0
2012-09-06 00:00:00,1909.0
2012-09-07 00:00:00,1970.0
2012-09-10 00:00:00,2015.0
2012-09-11 00:00:00,2017.0
2012-09-12 00:00:00,2018.0
2012-09-13 00:00:00,2036.0
2012-09-14 00:00:00,2116.0
2012-09-17 00:00:00,2089.0
2012-09-18 00:00:00,2108.0
2012-09-19 00:00:00,2123.5
2012-09-20 00:00:00,2110.0
2012-09-21 00:00:00,2115.5
2012-09-24 00:00:00,2103.0
2012-09-25 00:00:00,2136.0
2012-09-26 00:00:00,2071.0
2012-09-27 00:00:00,2084.0
2012-09-28 00:00:00,2096.0
2012-10-01 00:00:00,2109.0
2012-10-02 00:00:00,2098.0
2012-10-03 00:00:00,2085.0
2012-10-04 00:00:00,2065.0
2012-10-05 00:00:00,2075.0
2012-10-08 00:00:00,2034.0
2012-10-09 00:00:00,2007.0
2012-10-10 00:00:00,1974.0
2012-10-11 00:00:00,1967.0
2012-10-12 00:00:00,1935.0
2012-10-15 00:00:00,1914.5
2012-10-16 00:00:00,1897.5
2012-10-17 00:00:00,1921.0
2012-10-18 00:00:00,1921.0
2012-10-19 00:00:00,1885.0
2012-10-22 00:00:00,1856.0
2012-10-23 00:00:00,1847.0
2012-10-24 00:00:00,1855.0
2012-10-25 00:00:00,1836.0
2012-10-26 00:00:00,1834.0
2012-10-29 00:00:00,1825.0
2012-10-30 00:00:00,1855.0
2012-10-31 00:00:00,1870.0
2012-11-01 00:00:00,1889.0
2012-11-02 00:00:00,1874.0
2012-11-05 00:00:00,1868.0
2012-11-06 00:00:00,1899.5
2012-11-07 00:00:00,1896.0
2012-11-08 00:00:00,1929.0
2012-11-09 00:00:00,1892.0
2012-11-12 00:00:00,1932.0
2012-11-13 00:00:00,1935.0
2012-11-14 00:00:00,1950.0
2012-11-15 00:00:00,1955.0
2012-11-16 00:00:00,1920.0
2012-11-19 00:00:00,1945.5
2012-11-20 00:00:00,1940.0
2012-11-21 00:00:00,1917.0
2012-11-22 00:00:00,1924.0
2012-11-23 00:00:00,1961.0
2012-11-26 00:00:00,1982.0
2012-11-27 00:00:00,1993.0
2012-11-28 00:00:00,1987.0
2012-11-29 00:00:00,2028.5
2012-11-30 00:00:00,2046.0
2012-12-03 00:00:00,2041.0
2012-12-04 00:00:00,2022.0
2012-12-05 00:00:00,2026.0
2012-12-06 00:00:00,2025.0
2012-12-07 00:00:00,2028.0
2012-12-10 00:00:00,2084.0
2012-12-11 00:00:00,2080.0
2012-12-12 00:00:00,2095.0
2012-12-13 00:00:00,2074.0
2012-12-14 00:00:00,2090.0
2012-12-17 00:00:00,2091.0
2012-12-18 00:00:00,2090.0
2012-12-19 00:00:00,2089.0
2012-12-20 00:00:00,2071.0
2012-12-21 00:00:00,2082.0
2012-12-24 00:00:00,2068.0
2012-12-25 00:00:00,2068.0
2012-12-26 00:00:00,2068.0
2012-12-27 00:00:00,2103.0
2012-12-28 00:00:00,2052.5
2012-12-31 00:00:00,2080.0
2013-01-01 00:00:00,2080.0
2013-01-02 00:00:00,2140.0
2013-01-03 00:00:00,2088.0
2013-01-04 00:00:00,2040.0
2013-01-07 00:00:00,2021.0
2013-01-08 00:00:00,2020.0
2013-01-09 00:00:00,2016.5
2013-01-10 00:00:00,2039.0
2013-01-11 00:00:00,2014.5
2013-01-14 00:00:00,1996.0
2013-01-15 00:00:00,1995.0
2013-01-16 00:00:00,1980.0
2013-01-17 00:00:00,2010.0
2013-01-18 00:00:00,2034.0
2013-01-21 00:00:00,2032.0
2013-01-22 00:00:00,2055.0
2013-01-23 00:00:00,2085.0
2013-01-24 00:00:00,2089.0
2013-01-25 00:00:00,2080.0
2013-01-28 00:00:00,2081.0
2013-01-29 00:00:00,2095.0
2013-01-30 00:00:00,2155.0
2013-01-31 00:00:00,2145.0
2013-02-01 00:00:00,2176.0
2013-02-04 00:00:00,2185.0
2013-02-05 00:00:00,2176.5
2013-02-06 00:00:00,2168.0
2013-02-07 00:00:00,2163.0
2013-02-08 00:00:00,2205.0
2013-02-11 00:00:00,2191.0
2013-02-12 00:00:00,2210.0
2013-02-13 00:00:00,2195.0
2013-02-14 00:00:00,2189.0
2013-02-15 00:00:00,2175.0
2013-02-18 00:00:00,2155.0
2013-02-19 00:00:00,2155.0
2013-02-20 00:00:00,2133.0
2013-02-21 00:00:00,2112.0
2013-02-22 00:00:00,2088.0
2013-02-25 00:00:00,2089.0
2013-02-26 00:00:00,2099.0
2013-02-27 00:00:00,2079.0
2013-02-28 00:00:00,2065.0
2013-03-01 00:00:00,2020.0
2013-03-04 00:00:00,2002.0
2013-03-05 00:00:00,2012.0
2013-03-06 00:00:00,1978.0
2013-03-07 00:00:00,1990.0
2013-03-08 00:00:00,1975.0
2013-03-11 00:00:00,1963.5
2013-03-12 00:00:00,1986.0
2013-03-13 00:00:00,1982.0
2013-03-14 00:00:00,1976.0
2013-03-15 00:00:00,1954.0
2013-03-18 00:00:00,1919.0
2013-03-19 00:00:00,1923.0
2013-03-20 00:00:00,1931.0
2013-03-21 00:00:00,1934.0
2013-03-22 00:00:00,1952.0
2013-03-25 00:00:00,1944.0
2013-03-26 00:00:00,1905.0
2013-03-27 00:00:00,1909.0
2013-03-28 00:00:00,1897.0
2013-03-29 00:00:00,1897.0
2013-04-01 00:00:00,1897.0
2013-04-02 00:00:00,1854.0
2013-04-03 00:00:00,1858.0
2013-04-04 00:00:00,1890.0
2013-04-05 00:00:00,1884.0
2013-04-08 00:00:00,1892.0
2013-04-09 00:00:00,1920.5
2013-04-10 00:00:00,1910.0
2013-04-11 00:00:00,1914.0
2013-04-12 00:00:00,1875.0
2013-04-15 00:00:00,1868.0
2013-04-16 00:00:00,1896.0
2013-04-17 00:00:00,1877.0
2013-04-18 00:00:00,1888.5
2013-04-19 00:00:00,1886.5
2013-04-22 00:00:00,1882.0
2013-04-23 00:00:00,1879.0
2013-04-24 00:00:00,1919.0
2013-04-25 00:00:00,1936.0
2013-04-26 00:00:00,1897.0
2013-04-29 00:00:00,1907.0
2013-04-30 00:00:00,1868.0
2013-05-01 00:00:00,1840.0
2013-05-02 00:00:00,1819.0
2013-05-03 00:00:00,1885.0
2013-05-06 00:00:00,1885.0
2013-05-07 00:00:00,1872.5
2013-05-08 00:00:00,1895.0
2013-05-09 00:00:00,1872.0
2013-05-10 00:00:00,1859.0
2013-05-13 00:00:00,1863.0
2013-05-14 00:00:00,1847.0
2013-05-15 00:00:00,1823.0
2013-05-16 00:00:00,1832.5
2013-05-17 00:00:00,1840.0
2013-05-20 00:00:00,1854.0
2013-05-21 00:00:00,1851.0
2013-05-22 00:00:00,1880.0
2013-05-23 00:00:00,1856.0
2013-05-24 00:00:00,1855.5
2013-05-27 00:00:00,1855.5
2013-05-28 00:00:00,1871.0
2013-05-29 00:00:00,1884.0
2013-05-30 00:00:00,1915.0
2013-05-31 00:00:00,1927.0
2013-06-03 00:00:00,1951.0
2013-06-04 00:00:00,1962.0
2013-06-05 00:00:00,1963.0
2013-06-06 00:00:00,1933.0
2013-06-07 00:00:00,1903.5
2013-06-10 00:00:00,1889.0
2013-06-11 00:00:00,1852.5
2013-06-12 00:00:00,1865.0
2013-06-13 00:00:00,1840.0
2013-06-14 00:00:00,1860.0
2013-06-17 00:00:00,1858.0
2013-06-18 00:00:00,1858.0
2013-06-19 00:00:00,1860.0
2013-06-20 00:00:00,1830.0
2013-06-21 00:00:00,1841.5
2013-06-24 00:00:00,1824.0
2013-06-25 00:00:00,1848.5
2013-06-26 00:00:00,1838.0
2013-06-27 00:00:00,1851.0
2013-06-28 00:00:00,1853.0
2013-07-01 00:00:00,1891.0
2013-07-02 00:00:00,1893.0
2013-07-03 00:00:00,1860.0
2013-07-04 00:00:00,1860.0
2013-07-05 00:00:00,1841.0
2013-07-08 00:00:00,1880.0
2013-07-09 00:00:00,1869.0
2013-07-10 00:00:00,1898.0
2013-07-11 00:00:00,1900.0
2013-07-12 00:00:00,1903.0
2013-07-15 00:00:00,1892.0
2013-07-16 00:00:00,1888.0
2013-07-17 00:00:00,1854.0
2013-07-18 00:00:00,1857.0
2013-07-19 00:00:00,1864.0
2013-07-22 00:00:00,1877.0
2013-07-23 00:00:00,1887.5
2013-07-24 00:00:00,1885.0
2013-07-25 00:00:00,1877.5
2013-07-26 00:00:00,1855.0
2013-07-29 00:00:00,1846.0
2013-07-30 00:00:00,1836.0
2013-07-31 00:00:00,1843.0
2013-08-01 00:00:00,1854.5
2013-08-02 00:00:00,1865.0
2013-08-05 00:00:00,1870.0
2013-08-06 00:00:00,1858.0
2013-08-07 00:00:00,1848.0
2013-08-08 00:00:00,1895.0
2013-08-09 00:00:00,1944.0
2013-08-12 00:00:00,1946.0
2013-08-13 00:00:00,1945.0
2013-08-14 00:00:00,1955.0
2013-08-15 00:00:00,1959.5
2013-08-16 00:00:00,2002.5
2013-08-19 00:00:00,1988.5
2013-08-20 00:00:00,1989.0
2013-08-21 00:00:00,1968.0
2013-08-22 00:00:00,1974.0
2013-08-23 00:00:00,1986.5
2013-08-26 00:00:00,1986.5
2013-08-27 00:00:00,1983.0
2013-08-28 00:00:00,1958.0
2013-08-29 00:00:00,1935.0
2013-08-30 00:00:00,1905.0
2013-09-02 00:00:00,1907.0
2013-09-03 00:00:00,1908.0
2013-09-04 00:00:00,1874.0
2013-09-05 00:00:00,1869.5
2013-09-06 00:00:00,1894.0
2013-09-09 00:00:00,1887.0
2013-09-10 00:00:00,1876.0
2013-09-11 00:00:00,1875.0
2013-09-12 00:00:00,1878.0
2013-09-13 00:00:00,1869.0
2013-09-16 00:00:00,1867.0
2013-09-17 00:00:00,1860.5
2013-09-18 00:00:00,1870.0
2013-09-19 00:00:00,1906.0
2013-09-20 00:00:00,1871.5
2013-09-23 00:00:00,1895.0
2013-09-24 00:00:00,1875.0
2013-09-25 00:00:00,1886.0
2013-09-26 00:00:00,1898.0
2013-09-27 00:00:00,1907.0
2013-09-30 00:00:00,1918.0
2013-10-01 00:00:00,1878.0
2013-10-02 00:00:00,1890.0
2013-10-03 00:00:00,1868.0
2013-10-04 00:00:00,1872.5
2013-10-07 00:00:00,1876.0
2013-10-08 00:00:00,1885.0
2013-10-09 00:00:00,1887.0
2013-10-10 00:00:00,1895.0
2013-10-11 00:00:00,1917.0
2013-10-14 00:00:00,1928.5
2013-10-15 00:00:00,1929.0
2013-10-16 00:00:00,1927.5
2013-10-17 00:00:00,1932.0
2013-10-18 00:00:00,1934.0
2013-10-21 00:00:00,1940.0
2013-10-22 00:00:00,1962.0
2013-10-23 00:00:00,1932.0
2013-10-24 00:00:00,1936.0
2013-10-25 00:00:00,1955.0
2013-10-28 00:00:00,1968.0
2013-10-29 00:00:00,1968.0
2013-10-30 00:00:00,1969.0
2013-10-31 00:00:00,1952.0
2013-11-01 00:00:00,1940.0
2013-11-04 00:00:00,1924.0
2013-11-05 00:00:00,1922.5
2013-11-06 00:00:00,1913.0
2013-11-07 00:00:00,1900.5
2013-11-08 00:00:00,1904.0
2013-11-11 00:00:00,1895.0
2013-11-12 00:00:00,1885.0
2013-11-13 00:00:00,1886.0
2013-11-14 00:00:00,1886.0
2013-11-15 00:00:00,1899.0
2013-11-18 00:00:00,1885.0
2013-11-19 00:00:00,1896.0
2013-11-20 00:00:00,1890.0
2013-11-21 00:00:00,1889.0
2013-11-22 00:00:00,1909.0
2013-11-25 00:00:00,1903.0
2013-11-26 00:00:00,1886.0
2013-11-27 00:00:00,1872.5
2013-11-28 00:00:00,1869.0
2013-11-29 00:00:00,1887.0
2013-12-02 00:00:00,1877.0
2013-12-03 00:00:00,1875.0
2013-12-04 00:00:00,1895.0
2013-12-05 00:00:00,1897.0
2013-12-06 00:00:00,1905.0
