date,LME_Nickel_3M
2010-12-16 00:00:00,24700.0
2010-12-17 00:00:00,25000.0
2010-12-20 00:00:00,24550.0
2010-12-21 00:00:00,24625.0
2010-12-22 00:00:00,24050.0
2010-12-23 00:00:00,23600.0
2010-12-24 00:00:00,24145.0
2010-12-27 00:00:00,24145.0
2010-12-28 00:00:00,24145.0
2010-12-29 00:00:00,23845.0
2010-12-30 00:00:00,24300.0
2010-12-31 00:00:00,24750.0
2011-01-03 00:00:00,24750.0
2011-01-04 00:00:00,25155.0
2011-01-05 00:00:00,24750.0
2011-01-06 00:00:00,24565.0
2011-01-07 00:00:00,24200.0
2011-01-10 00:00:00,23875.0
2011-01-11 00:00:00,24700.0
2011-01-12 00:00:00,25800.0
2011-01-13 00:00:00,25550.0
2011-01-14 00:00:00,25875.0
2011-01-17 00:00:00,25835.0
2011-01-18 00:00:00,26100.0
2011-01-19 00:00:00,25670.0
2011-01-20 00:00:00,25770.0
2011-01-21 00:00:00,26160.0
2011-01-24 00:00:00,26150.0
2011-01-25 00:00:00,25900.0
2011-01-26 00:00:00,26500.0
2011-01-27 00:00:00,26495.0
2011-01-28 00:00:00,26620.0
2011-01-31 00:00:00,27350.0
2011-02-01 00:00:00,27995.0
2011-02-02 00:00:00,28000.0
2011-02-03 00:00:00,27950.0
2011-02-04 00:00:00,28350.0
2011-02-07 00:00:00,28300.0
2011-02-08 00:00:00,28380.0
2011-02-09 00:00:00,28375.0
2011-02-10 00:00:00,27850.0
2011-02-11 00:00:00,28300.0
2011-02-14 00:00:00,28895.0
2011-02-15 00:00:00,28745.0
2011-02-16 00:00:00,28575.0
2011-02-17 00:00:00,28490.0
2011-02-18 00:00:00,29150.0
2011-02-21 00:00:00,29300.0
2011-02-22 00:00:00,28650.0
2011-02-23 00:00:00,28680.0
2011-02-24 00:00:00,27505.0
2011-02-25 00:00:00,28190.0
2011-02-28 00:00:00,28990.0
2011-03-01 00:00:00,28775.0
2011-03-02 00:00:00,28600.0
2011-03-03 00:00:00,28860.0
2011-03-04 00:00:00,28800.0
2011-03-07 00:00:00,27475.0
2011-03-08 00:00:00,26825.0
2011-03-09 00:00:00,26150.0
2011-03-10 00:00:00,26050.0
2011-03-11 00:00:00,25950.0
2011-03-14 00:00:00,25825.0
2011-03-15 00:00:00,24705.0
2011-03-16 00:00:00,24950.0
2011-03-17 00:00:00,25925.0
2011-03-18 00:00:00,26750.0
2011-03-21 00:00:00,26750.0
2011-03-22 00:00:00,26350.0
2011-03-23 00:00:00,26825.0
2011-03-24 00:00:00,27200.0
2011-03-25 00:00:00,27050.0
2011-03-28 00:00:00,26220.0
2011-03-29 00:00:00,26600.0
2011-03-30 00:00:00,26030.0
2011-03-31 00:00:00,26095.0
2011-04-01 00:00:00,25600.0
2011-04-04 00:00:00,25500.0
2011-04-05 00:00:00,25405.0
2011-04-06 00:00:00,26430.0
2011-04-07 00:00:00,26800.0
2011-04-08 00:00:00,27600.0
2011-04-11 00:00:00,27705.0
2011-04-12 00:00:00,26700.0
2011-04-13 00:00:00,26255.0
2011-04-14 00:00:00,25800.0
2011-04-15 00:00:00,26155.0
2011-04-18 00:00:00,25505.0
2011-04-19 00:00:00,25300.0
2011-04-20 00:00:00,26400.0
2011-04-21 00:00:00,26900.0
2011-04-22 00:00:00,26900.0
2011-04-25 00:00:00,26900.0
2011-04-26 00:00:00,26650.0
2011-04-27 00:00:00,26630.0
2011-04-28 00:00:00,26850.0
2011-04-29 00:00:00,26850.0
2011-05-02 00:00:00,26850.0
2011-05-03 00:00:00,27305.0
2011-05-04 00:00:00,25825.0
2011-05-05 00:00:00,24525.0
2011-05-06 00:00:00,24605.0
2011-05-09 00:00:00,24375.0
2011-05-10 00:00:00,24850.0
2011-05-11 00:00:00,24550.0
2011-05-12 00:00:00,24550.0
2011-05-13 00:00:00,24400.0
2011-05-16 00:00:00,24355.0
2011-05-17 00:00:00,24150.0
2011-05-18 00:00:00,24675.0
2011-05-19 00:00:00,23555.0
2011-05-20 00:00:00,23540.0
2011-05-23 00:00:00,22395.0
2011-05-24 00:00:00,22895.0
2011-05-25 00:00:00,23400.0
2011-05-26 00:00:00,22825.0
2011-05-27 00:00:00,23090.0
2011-05-30 00:00:00,23090.0
2011-05-31 00:00:00,23595.0
2011-06-01 00:00:00,23250.0
2011-06-02 00:00:00,22575.0
2011-06-03 00:00:00,22800.0
2011-06-06 00:00:00,22630.0
2011-06-07 00:00:00,22625.0
2011-06-08 00:00:00,22705.0
2011-06-09 00:00:00,23200.0
2011-06-10 00:00:00,22850.0
2011-06-13 00:00:00,22275.0
2011-06-14 00:00:00,22315.0
2011-06-15 00:00:00,22030.0
2011-06-16 00:00:00,21600.0
2011-06-17 00:00:00,21625.0
2011-06-20 00:00:00,21650.0
2011-06-21 00:00:00,21880.0
2011-06-22 00:00:00,22150.0
2011-06-23 00:00:00,22125.0
2011-06-24 00:00:00,22150.0
2011-06-27 00:00:00,22200.0
2011-06-28 00:00:00,22680.0
2011-06-29 00:00:00,23075.0
2011-06-30 00:00:00,23425.0
2011-07-01 00:00:00,23000.0
2011-07-04 00:00:00,23175.0
2011-07-05 00:00:00,23300.0
2011-07-06 00:00:00,23380.0
2011-07-07 00:00:00,23900.0
2011-07-08 00:00:00,23890.0
2011-07-11 00:00:00,23225.0
2011-07-12 00:00:00,23645.0
2011-07-13 00:00:00,23975.0
2011-07-14 00:00:00,24210.0
2011-07-15 00:00:00,24155.0
2011-07-18 00:00:00,23800.0
2011-07-19 00:00:00,24125.0
2011-07-20 00:00:00,24045.0
2011-07-21 00:00:00,23950.0
2011-07-22 00:00:00,23975.0
2011-07-25 00:00:00,23800.0
2011-07-26 00:00:00,24100.0
2011-07-27 00:00:00,24395.0
2011-07-28 00:00:00,24555.0
2011-07-29 00:00:00,24995.0
2011-08-01 00:00:00,24550.0
2011-08-02 00:00:00,24800.0
2011-08-03 00:00:00,23805.0
2011-08-04 00:00:00,23650.0
2011-08-05 00:00:00,22505.0
2011-08-08 00:00:00,21250.0
2011-08-09 00:00:00,21205.0
2011-08-10 00:00:00,20970.0
2011-08-11 00:00:00,21600.0
2011-08-12 00:00:00,21400.0
2011-08-15 00:00:00,21300.0
2011-08-16 00:00:00,21700.0
2011-08-17 00:00:00,21950.0
2011-08-18 00:00:00,21300.0
2011-08-19 00:00:00,21205.0
2011-08-22 00:00:00,20850.0
2011-08-23 00:00:00,20660.0
2011-08-24 00:00:00,20825.0
2011-08-25 00:00:00,20850.0
2011-08-26 00:00:00,21450.0
2011-08-29 00:00:00,21450.0
2011-08-30 00:00:00,21905.0
2011-08-31 00:00:00,22200.0
2011-09-01 00:00:00,21750.0
2011-09-02 00:00:00,21500.0
2011-09-05 00:00:00,20895.0
2011-09-06 00:00:00,20675.0
2011-09-07 00:00:00,21775.0
2011-09-08 00:00:00,22075.0
2011-09-09 00:00:00,21150.0
2011-09-12 00:00:00,21600.0
2011-09-13 00:00:00,21300.0
2011-09-14 00:00:00,21375.0
2011-09-15 00:00:00,21800.0
2011-09-16 00:00:00,21510.0
2011-09-19 00:00:00,20975.0
2011-09-20 00:00:00,21220.0
2011-09-21 00:00:00,20400.0
2011-09-22 00:00:00,18880.0
2011-09-23 00:00:00,18270.0
2011-09-26 00:00:00,18000.0
2011-09-27 00:00:00,18955.0
2011-09-28 00:00:00,18505.0
2011-09-29 00:00:00,18670.0
2011-09-30 00:00:00,17600.0
2011-10-03 00:00:00,19025.0
2011-10-04 00:00:00,18750.0
2011-10-05 00:00:00,18400.0
2011-10-06 00:00:00,18950.0
2011-10-07 00:00:00,18905.0
2011-10-10 00:00:00,19380.0
2011-10-11 00:00:00,18875.0
2011-10-12 00:00:00,19080.0
2011-10-13 00:00:00,18455.0
2011-10-14 00:00:00,18875.0
2011-10-17 00:00:00,18975.0
2011-10-18 00:00:00,19150.0
2011-10-19 00:00:00,18800.0
2011-10-20 00:00:00,18005.0
2011-10-21 00:00:00,18800.0
2011-10-24 00:00:00,19995.0
2011-10-25 00:00:00,19750.0
2011-10-26 00:00:00,19125.0
2011-10-27 00:00:00,19900.0
2011-10-28 00:00:00,19700.0
2011-10-31 00:00:00,19575.0
2011-11-01 00:00:00,18600.0
2011-11-02 00:00:00,18580.0
2011-11-03 00:00:00,18420.0
2011-11-04 00:00:00,18900.0
2011-11-07 00:00:00,18700.0
2011-11-08 00:00:00,18350.0
2011-11-09 00:00:00,18050.0
2011-11-10 00:00:00,18150.0
2011-11-11 00:00:00,18075.0
2011-11-14 00:00:00,17800.0
2011-11-15 00:00:00,17550.0
2011-11-16 00:00:00,18140.0
2011-11-17 00:00:00,18150.0
2011-11-18 00:00:00,17655.0
2011-11-21 00:00:00,17800.0
2011-11-22 00:00:00,17550.0
2011-11-23 00:00:00,17025.0
2011-11-24 00:00:00,17075.0
2011-11-25 00:00:00,16950.0
2011-11-28 00:00:00,17180.0
2011-11-29 00:00:00,17050.0
2011-11-30 00:00:00,17500.0
2011-12-01 00:00:00,16750.0
2011-12-02 00:00:00,17740.0
2011-12-05 00:00:00,18505.0
2011-12-06 00:00:00,18425.0
2011-12-07 00:00:00,18050.0
2011-12-08 00:00:00,18300.0
2011-12-09 00:00:00,18600.0
2011-12-12 00:00:00,18450.0
2011-12-13 00:00:00,18305.0
2011-12-14 00:00:00,17400.0
2011-12-15 00:00:00,17895.0
2011-12-16 00:00:00,18550.0
2011-12-19 00:00:00,18380.0
2011-12-20 00:00:00,18865.0
2011-12-21 00:00:00,18975.0
2011-12-22 00:00:00,18695.0
2011-12-23 00:00:00,18505.0
2011-12-26 00:00:00,18505.0
2011-12-27 00:00:00,18505.0
2011-12-28 00:00:00,17905.0
2011-12-29 00:00:00,18195.0
2011-12-30 00:00:00,18710.0
2012-01-02 00:00:00,18710.0
2012-01-03 00:00:00,18900.0
2012-01-04 00:00:00,18795.0
2012-01-05 00:00:00,18675.0
2012-01-06 00:00:00,18750.0
2012-01-09 00:00:00,19100.0
2012-01-10 00:00:00,19505.0
2012-01-11 00:00:00,19450.0
2012-01-12 00:00:00,19670.0
2012-01-13 00:00:00,19600.0
2012-01-16 00:00:00,19425.0
2012-01-17 00:00:00,19525.0
2012-01-18 00:00:00,19495.0
2012-01-19 00:00:00,20200.0
2012-01-20 00:00:00,20450.0
2012-01-23 00:00:00,20305.0
2012-01-24 00:00:00,20625.0
2012-01-25 00:00:00,20925.0
2012-01-26 00:00:00,21600.0
2012-01-27 00:00:00,21700.0
2012-01-30 00:00:00,21305.0
2012-01-31 00:00:00,20855.0
2012-02-01 00:00:00,20975.0
2012-02-02 00:00:00,20875.0
2012-02-03 00:00:00,21305.0
2012-02-06 00:00:00,21695.0
2012-02-07 00:00:00,21800.0
2012-02-08 00:00:00,21500.0
2012-02-09 00:00:00,21525.0
2012-02-10 00:00:00,20705.0
2012-02-13 00:00:00,20555.0
2012-02-14 00:00:00,20155.0
2012-02-15 00:00:00,20075.0
2012-02-16 00:00:00,19900.0
2012-02-17 00:00:00,19625.0
2012-02-20 00:00:00,19755.0
2012-02-21 00:00:00,20230.0
2012-02-22 00:00:00,20100.0
2012-02-23 00:00:00,20000.0
2012-02-24 00:00:00,20175.0
2012-02-27 00:00:00,20155.0
2012-02-28 00:00:00,19775.0
2012-02-29 00:00:00,19255.0
2012-03-01 00:00:00,19495.0
2012-03-02 00:00:00,19475.0
2012-03-05 00:00:00,19075.0
2012-03-06 00:00:00,18745.0
2012-03-07 00:00:00,18900.0
2012-03-08 00:00:00,18800.0
2012-03-09 00:00:00,19300.0
2012-03-12 00:00:00,19260.0
2012-03-13 00:00:00,19450.0
2012-03-14 00:00:00,19575.0
2012-03-15 00:00:00,19380.0
2012-03-16 00:00:00,18900.0
2012-03-19 00:00:00,19050.0
2012-03-20 00:00:00,19050.0
2012-03-21 00:00:00,18800.0
2012-03-22 00:00:00,18450.0
2012-03-23 00:00:00,18175.0
2012-03-26 00:00:00,18145.0
2012-03-27 00:00:00,17780.0
2012-03-28 00:00:00,17575.0
2012-03-29 00:00:00,17150.0
2012-03-30 00:00:00,17825.0
2012-04-02 00:00:00,18225.0
2012-04-03 00:00:00,18450.0
2012-04-04 00:00:00,17855.0
2012-04-05 00:00:00,18405.0
2012-04-06 00:00:00,18405.0
2012-04-09 00:00:00,18405.0
2012-04-10 00:00:00,18175.0
2012-04-11 00:00:00,18100.0
2012-04-12 00:00:00,18700.0
2012-04-13 00:00:00,18310.0
2012-04-16 00:00:00,17505.0
2012-04-17 00:00:00,17825.0
2012-04-18 00:00:00,17650.0
2012-04-19 00:00:00,17600.0
2012-04-20 00:00:00,17805.0
2012-04-23 00:00:00,17550.0
2012-04-24 00:00:00,17410.0
2012-04-25 00:00:00,17605.0
2012-04-26 00:00:00,18200.0
2012-04-27 00:00:00,18100.0
2012-04-30 00:00:00,17895.0
2012-05-01 00:00:00,17705.0
2012-05-02 00:00:00,17285.0
2012-05-03 00:00:00,17285.0
2012-05-04 00:00:00,17575.0
2012-05-07 00:00:00,17575.0
2012-05-08 00:00:00,17355.0
2012-05-09 00:00:00,17195.0
2012-05-10 00:00:00,17170.0
2012-05-11 00:00:00,17195.0
2012-05-14 00:00:00,16875.0
2012-05-15 00:00:00,16995.0
2012-05-16 00:00:00,17005.0
2012-05-17 00:00:00,17195.0
2012-05-18 00:00:00,16825.0
2012-05-21 00:00:00,17185.0
2012-05-22 00:00:00,16900.0
2012-05-23 00:00:00,16755.0
2012-05-24 00:00:00,17100.0
2012-05-25 00:00:00,17050.0
2012-05-28 00:00:00,17000.0
2012-05-29 00:00:00,16550.0
2012-05-30 00:00:00,16300.0
2012-05-31 00:00:00,16230.0
2012-06-01 00:00:00,16100.0
2012-06-04 00:00:00,16100.0
2012-06-05 00:00:00,16100.0
2012-06-06 00:00:00,16100.0
2012-06-07 00:00:00,16595.0
2012-06-08 00:00:00,16925.0
2012-06-11 00:00:00,17300.0
2012-06-12 00:00:00,17175.0
2012-06-13 00:00:00,16980.0
2012-06-14 00:00:00,16635.0
2012-06-15 00:00:00,16850.0
2012-06-18 00:00:00,16650.0
2012-06-19 00:00:00,17090.0
2012-06-20 00:00:00,17200.0
2012-06-21 00:00:00,16450.0
2012-06-22 00:00:00,16575.0
2012-06-25 00:00:00,16420.0
2012-06-26 00:00:00,16295.0
2012-06-27 00:00:00,16250.0
2012-06-28 00:00:00,16215.0
2012-06-29 00:00:00,16730.0
2012-07-02 00:00:00,16760.0
2012-07-03 00:00:00,17290.0
2012-07-04 00:00:00,16930.0
2012-07-05 00:00:00,16700.0
2012-07-06 00:00:00,16150.0
2012-07-09 00:00:00,16400.0
2012-07-10 00:00:00,16050.0
2012-07-11 00:00:00,16100.0
2012-07-12 00:00:00,15775.0
2012-07-13 00:00:00,16155.0
2012-07-16 00:00:00,16225.0
2012-07-17 00:00:00,16100.0
2012-07-18 00:00:00,16100.0
2012-07-19 00:00:00,16055.0
2012-07-20 00:00:00,15950.0
2012-07-23 00:00:00,15600.0
2012-07-24 00:00:00,15750.0
2012-07-25 00:00:00,15875.0
2012-07-26 00:00:00,15875.0
2012-07-27 00:00:00,15880.0
2012-07-30 00:00:00,16250.0
2012-07-31 00:00:00,15865.0
2012-08-01 00:00:00,15550.0
2012-08-02 00:00:00,15250.0
2012-08-03 00:00:00,15610.0
2012-08-06 00:00:00,15805.0
2012-08-07 00:00:00,15750.0
2012-08-08 00:00:00,15740.0
2012-08-09 00:00:00,15500.0
2012-08-10 00:00:00,15400.0
2012-08-13 00:00:00,15375.0
2012-08-14 00:00:00,15470.0
2012-08-15 00:00:00,15300.0
2012-08-16 00:00:00,15525.0
2012-08-17 00:00:00,15630.0
2012-08-20 00:00:00,15550.0
2012-08-21 00:00:00,15825.0
2012-08-22 00:00:00,16080.0
2012-08-23 00:00:00,16475.0
2012-08-24 00:00:00,16475.0
2012-08-27 00:00:00,16475.0
2012-08-28 00:00:00,16250.0
2012-08-29 00:00:00,16300.0
2012-08-30 00:00:00,15975.0
2012-08-31 00:00:00,15950.0
2012-09-03 00:00:00,16220.0
2012-09-04 00:00:00,15950.0
2012-09-05 00:00:00,16100.0
2012-09-06 00:00:00,16060.0
2012-09-07 00:00:00,16500.0
2012-09-10 00:00:00,16775.0
2012-09-11 00:00:00,16825.0
2012-09-12 00:00:00,16650.0
2012-09-13 00:00:00,16750.0
2012-09-14 00:00:00,17775.0
2012-09-17 00:00:00,18220.0
2012-09-18 00:00:00,17820.0
2012-09-19 00:00:00,17755.0
2012-09-20 00:00:00,17895.0
2012-09-21 00:00:00,18175.0
2012-09-24 00:00:00,17975.0
2012-09-25 00:00:00,18400.0
2012-09-26 00:00:00,18055.0
2012-09-27 00:00:00,18345.0
2012-09-28 00:00:00,18475.0
2012-10-01 00:00:00,18730.0
2012-10-02 00:00:00,18450.0
2012-10-03 00:00:00,18525.0
2012-10-04 00:00:00,18675.0
2012-10-05 00:00:00,18300.0
2012-10-08 00:00:00,18075.0
2012-10-09 00:00:00,17930.0
2012-10-10 00:00:00,17675.0
2012-10-11 00:00:00,17725.0
2012-10-12 00:00:00,17075.0
2012-10-15 00:00:00,17095.0
2012-10-16 00:00:00,16930.0
2012-10-17 00:00:00,17180.0
2012-10-18 00:00:00,17320.0
2012-10-19 00:00:00,16950.0
2012-10-22 00:00:00,16590.0
2012-10-23 00:00:00,16355.0
2012-10-24 00:00:00,16400.0
2012-10-25 00:00:00,16130.0
2012-10-26 00:00:00,16005.0
2012-10-29 00:00:00,15970.0
2012-10-30 00:00:00,16050.0
2012-10-31 00:00:00,16195.0
2012-11-01 00:00:00,16300.0
2012-11-02 00:00:00,15975.0
2012-11-05 00:00:00,15900.0
2012-11-06 00:00:00,16075.0
2012-11-07 00:00:00,15995.0
2012-11-08 00:00:00,16160.0
2012-11-09 00:00:00,15950.0
2012-11-12 00:00:00,16075.0
2012-11-13 00:00:00,16050.0
2012-11-14 00:00:00,16155.0
2012-11-15 00:00:00,15910.0
2012-11-16 00:00:00,15960.0
2012-11-19 00:00:00,16475.0
2012-11-20 00:00:00,16605.0
2012-11-21 00:00:00,16652.0
2012-11-22 00:00:00,16555.0
2012-11-23 00:00:00,16620.0
2012-11-26 00:00:00,16455.0
2012-11-27 00:00:00,16950.0
2012-11-28 00:00:00,16980.0
2012-11-29 00:00:00,17000.0
2012-11-30 00:00:00,17650.0
2012-12-03 00:00:00,17500.0
2012-12-04 00:00:00,17505.0
2012-12-05 00:00:00,17550.0
2012-12-06 00:00:00,17200.0
2012-12-07 00:00:00,17225.0
2012-12-10 00:00:00,17780.0
2012-12-11 00:00:00,17800.0
2012-12-12 00:00:00,17700.0
2012-12-13 00:00:00,17700.0
2012-12-14 00:00:00,17875.0
2012-12-17 00:00:00,17605.0
2012-12-18 00:00:00,17800.0
2012-12-19 00:00:00,17750.0
2012-12-20 00:00:00,17575.0
2012-12-21 00:00:00,17350.0
2012-12-24 00:00:00,17305.0
2012-12-25 00:00:00,17305.0
2012-12-26 00:00:00,17305.0
2012-12-27 00:00:00,17275.0
2012-12-28 00:00:00,17200.0
2012-12-31 00:00:00,17060.0
2013-01-01 00:00:00,17060.0
2013-01-02 00:00:00,17705.0
2013-01-03 00:00:00,17500.0
2013-01-04 00:00:00,17355.0
2013-01-07 00:00:00,17210.0
2013-01-08 00:00:00,17325.0
2013-01-09 00:00:00,17550.0
2013-01-10 00:00:00,17405.0
2013-01-11 00:00:00,17585.0
2013-01-14 00:00:00,17255.0
2013-01-15 00:00:00,17500.0
2013-01-16 00:00:00,17400.0
2013-01-17 00:00:00,17600.0
2013-01-18 00:00:00,17550.0
2013-01-21 00:00:00,17400.0
2013-01-22 00:00:00,17375.0
2013-01-23 00:00:00,17545.0
2013-01-24 00:00:00,17390.0
2013-01-25 00:00:00,17380.0
2013-01-28 00:00:00,17625.0
2013-01-29 00:00:00,17829.0
2013-01-30 00:00:00,18365.0
2013-01-31 00:00:00,18325.0
2013-02-01 00:00:00,18625.0
2013-02-04 00:00:00,18725.0
2013-02-05 00:00:00,18700.0
2013-02-06 00:00:00,18325.0
2013-02-07 00:00:00,18175.0
2013-02-08 00:00:00,18320.0
2013-02-11 00:00:00,18165.0
2013-02-12 00:00:00,18365.0
2013-02-13 00:00:00,18375.0
2013-02-14 00:00:00,18255.0
2013-02-15 00:00:00,18380.0
2013-02-18 00:00:00,17855.0
2013-02-19 00:00:00,17390.0
2013-02-20 00:00:00,17170.0
2013-02-21 00:00:00,16635.0
2013-02-22 00:00:00,16975.0
2013-02-25 00:00:00,16705.0
2013-02-26 00:00:00,16645.0
2013-02-27 00:00:00,16725.0
2013-02-28 00:00:00,16600.0
2013-03-01 00:00:00,16605.0
2013-03-04 00:00:00,16475.0
2013-03-05 00:00:00,16700.0
2013-03-06 00:00:00,16525.0
2013-03-07 00:00:00,16650.0
2013-03-08 00:00:00,16735.0
2013-03-11 00:00:00,16895.0
2013-03-12 00:00:00,17030.0
2013-03-13 00:00:00,16945.0
2013-03-14 00:00:00,17225.0
2013-03-15 00:00:00,16900.0
2013-03-18 00:00:00,16605.0
2013-03-19 00:00:00,16630.0
2013-03-20 00:00:00,16815.0
2013-03-21 00:00:00,16895.0
2013-03-22 00:00:00,17150.0
2013-03-25 00:00:00,16975.0
2013-03-26 00:00:00,16780.0
2013-03-27 00:00:00,16850.0
2013-03-28 00:00:00,16660.0
2013-03-29 00:00:00,16660.0
2013-04-01 00:00:00,16660.0
2013-04-02 00:00:00,16380.0
2013-04-03 00:00:00,16105.0
2013-04-04 00:00:00,16100.0
2013-04-05 00:00:00,15950.0
2013-04-08 00:00:00,16050.0
2013-04-09 00:00:00,16205.0
2013-04-10 00:00:00,16050.0
2013-04-11 00:00:00,16270.0
2013-04-12 00:00:00,15850.0
2013-04-15 00:00:00,15695.0
2013-04-16 00:00:00,15705.0
2013-04-17 00:00:00,15425.0
2013-04-18 00:00:00,15550.0
2013-04-19 00:00:00,15170.0
2013-04-22 00:00:00,15300.0
2013-04-23 00:00:00,15130.0
2013-04-24 00:00:00,15270.0
2013-04-25 00:00:00,15415.0
2013-04-26 00:00:00,15205.0
2013-04-29 00:00:00,15500.0
2013-04-30 00:00:00,15390.0
2013-05-01 00:00:00,14825.0
2013-05-02 00:00:00,14680.0
2013-05-03 00:00:00,15225.0
2013-05-06 00:00:00,15225.0
2013-05-07 00:00:00,15195.0
2013-05-08 00:00:00,15405.0
2013-05-09 00:00:00,15285.0
2013-05-10 00:00:00,15360.0
2013-05-13 00:00:00,15280.0
2013-05-14 00:00:00,15105.0
2013-05-15 00:00:00,14905.0
2013-05-16 00:00:00,14900.0
2013-05-17 00:00:00,14825.0
2013-05-20 00:00:00,15115.0
2013-05-21 00:00:00,15075.0
2013-05-22 00:00:00,15175.0
2013-05-23 00:00:00,14940.0
2013-05-24 00:00:00,14805.0
2013-05-27 00:00:00,14805.0
2013-05-28 00:00:00,14875.0
2013-05-29 00:00:00,14815.0
2013-05-30 00:00:00,14800.0
2013-05-31 00:00:00,14825.0
2013-06-03 00:00:00,15185.0
2013-06-04 00:00:00,15300.0
2013-06-05 00:00:00,15210.0
2013-06-06 00:00:00,15080.0
2013-06-07 00:00:00,15050.0
2013-06-10 00:00:00,14895.0
2013-06-11 00:00:00,14535.0
2013-06-12 00:00:00,14275.0
2013-06-13 00:00:00,14060.0
2013-06-14 00:00:00,14325.0
2013-06-17 00:00:00,14290.0
2013-06-18 00:00:00,14150.0
2013-06-19 00:00:00,14200.0
2013-06-20 00:00:00,13700.0
2013-06-21 00:00:00,14075.0
2013-06-24 00:00:00,13635.0
2013-06-25 00:00:00,13930.0
2013-06-26 00:00:00,13605.0
2013-06-27 00:00:00,13850.0
2013-06-28 00:00:00,13710.0
2013-07-01 00:00:00,13965.0
2013-07-02 00:00:00,14040.0
2013-07-03 00:00:00,13855.0
2013-07-04 00:00:00,13825.0
2013-07-05 00:00:00,13305.0
2013-07-08 00:00:00,13430.0
2013-07-09 00:00:00,13325.0
2013-07-10 00:00:00,13650.0
2013-07-11 00:00:00,13635.0
2013-07-12 00:00:00,13775.0
2013-07-15 00:00:00,13505.0
2013-07-16 00:00:00,13770.0
2013-07-17 00:00:00,13970.0
2013-07-18 00:00:00,14000.0
2013-07-19 00:00:00,14160.0
2013-07-22 00:00:00,14070.0
2013-07-23 00:00:00,14130.0
2013-07-24 00:00:00,14370.0
2013-07-25 00:00:00,14170.0
2013-07-26 00:00:00,13850.0
2013-07-29 00:00:00,13705.0
2013-07-30 00:00:00,13525.0
2013-07-31 00:00:00,13875.0
2013-08-01 00:00:00,13895.0
2013-08-02 00:00:00,14000.0
2013-08-05 00:00:00,13870.0
2013-08-06 00:00:00,13730.0
2013-08-07 00:00:00,13975.0
2013-08-08 00:00:00,14330.0
2013-08-09 00:00:00,14680.0
2013-08-12 00:00:00,14725.0
2013-08-13 00:00:00,14740.0
2013-08-14 00:00:00,14895.0
2013-08-15 00:00:00,14725.0
2013-08-16 00:00:00,15000.0
2013-08-19 00:00:00,14810.0
2013-08-20 00:00:00,14760.0
2013-08-21 00:00:00,14425.0
2013-08-22 00:00:00,14430.0
2013-08-23 00:00:00,14525.0
2013-08-26 00:00:00,14525.0
2013-08-27 00:00:00,14425.0
2013-08-28 00:00:00,14180.0
2013-08-29 00:00:00,14075.0
2013-08-30 00:00:00,13800.0
2013-09-02 00:00:00,13750.0
2013-09-03 00:00:00,13700.0
2013-09-04 00:00:00,13680.0
2013-09-05 00:00:00,13725.0
2013-09-06 00:00:00,13980.0
2013-09-09 00:00:00,13920.0
2013-09-10 00:00:00,13740.0
2013-09-11 00:00:00,13825.0
2013-09-12 00:00:00,13785.0
2013-09-13 00:00:00,13875.0
2013-09-16 00:00:00,13870.0
2013-09-17 00:00:00,13830.0
2013-09-18 00:00:00,13930.0
2013-09-19 00:00:00,14400.0
2013-09-20 00:00:00,14035.0
2013-09-23 00:00:00,13950.0
2013-09-24 00:00:00,13750.0
2013-09-25 00:00:00,13825.0
2013-09-26 00:00:00,13825.0
2013-09-27 00:00:00,13985.0
2013-09-30 00:00:00,13955.0
2013-10-01 00:00:00,13750.0
2013-10-02 00:00:00,13750.0
2013-10-03 00:00:00,13525.0
2013-10-04 00:00:00,14050.0
2013-10-07 00:00:00,13960.0
2013-10-08 00:00:00,13900.0
2013-10-09 00:00:00,13660.0
2013-10-10 00:00:00,13750.0
2013-10-11 00:00:00,13920.0
2013-10-14 00:00:00,14005.0
2013-10-15 00:00:00,14000.0
2013-10-16 00:00:00,14120.0
2013-10-17 00:00:00,14005.0
2013-10-18 00:00:00,14200.0
2013-10-21 00:00:00,14365.0
2013-10-22 00:00:00,14850.0
2013-10-23 00:00:00,14560.0
2013-10-24 00:00:00,14650.0
2013-10-25 00:00:00,14580.0
2013-10-28 00:00:00,14590.0
2013-10-29 00:00:00,14605.0
2013-10-30 00:00:00,14750.0
2013-10-31 00:00:00,14615.0
2013-11-01 00:00:00,14570.0
2013-11-04 00:00:00,14370.0
2013-11-05 00:00:00,14345.0
2013-11-06 00:00:00,14110.0
2013-11-07 00:00:00,14000.0
2013-11-08 00:00:00,13915.0
2013-11-11 00:00:00,13750.0
2013-11-12 00:00:00,13630.0
2013-11-13 00:00:00,13675.0
2013-11-14 00:00:00,13650.0
2013-11-15 00:00:00,13830.0
2013-11-18 00:00:00,13590.0
2013-11-19 00:00:00,13630.0
2013-11-20 00:00:00,13530.0
2013-11-21 00:00:00,13430.0
2013-11-22 00:00:00,13560.0
2013-11-25 00:00:00,13545.0
2013-11-26 00:00:00,13455.0
2013-11-27 00:00:00,13285.0
2013-11-28 00:00:00,13400.0
2013-11-29 00:00:00,13515.0
2013-12-02 00:00:00,13515.0
2013-12-03 00:00:00,13450.0
2013-12-04 00:00:00,13650.0
2013-12-05 00:00:00,13750.0
2013-12-06 00:00:00,13760.0
