date,China_CSI300_Equity
2011-01-04 00:00:00,3189.68
2011-01-05 00:00:00,3175.66
2011-01-06 00:00:00,3159.64
2011-01-07 00:00:00,3166.62
2011-01-10 00:00:00,3108.19
2011-01-11 00:00:00,3124.92
2011-01-12 00:00:00,3142.34
2011-01-13 00:00:00,3141.28
2011-01-14 00:00:00,3091.86
2011-01-17 00:00:00,2974.35
2011-01-18 00:00:00,2977.65
2011-01-19 00:00:00,3044.85
2011-01-20 00:00:00,2944.71
2011-01-21 00:00:00,2983.46
2011-01-24 00:00:00,2954.23
2011-01-25 00:00:00,2938.65
2011-01-26 00:00:00,2978.43
2011-01-27 00:00:00,3026.47
2011-01-28 00:00:00,3036.74
2011-01-31 00:00:00,3076.51
2011-02-01 00:00:00,3077.28
2011-02-02 00:00:00,3077.28
2011-02-03 00:00:00,3077.28
2011-02-04 00:00:00,3077.28
2011-02-07 00:00:00,3077.28
2011-02-08 00:00:00,3077.28
2011-02-09 00:00:00,3040.95
2011-02-10 00:00:00,3104.16
2011-02-11 00:00:00,3120.96
2011-02-14 00:00:00,3219.14
2011-02-15 00:00:00,3217.67
2011-02-16 00:00:00,3248.53
2011-02-17 00:00:00,3245.91
2011-02-18 00:00:00,3211.88
2011-02-21 00:00:00,3257.91
2011-02-22 00:00:00,3163.58
2011-02-23 00:00:00,3174.74
2011-02-24 00:00:00,3190.94
2011-02-25 00:00:00,3197.62
2011-02-28 00:00:00,3239.56
2011-03-01 00:00:00,3254.89
2011-03-02 00:00:00,3243.3
2011-03-03 00:00:00,3221.72
2011-03-04 00:00:00,3270.67
2011-03-07 00:00:00,3334.51
2011-03-08 00:00:00,3337.46
2011-03-09 00:00:00,3338.86
2011-03-10 00:00:00,3280.26
2011-03-11 00:00:00,3247.38
2011-03-14 00:00:00,3262.92
2011-03-15 00:00:00,3203.96
2011-03-16 00:00:00,3248.2
2011-03-17 00:00:00,3197.1
2011-03-18 00:00:00,3215.69
2011-03-21 00:00:00,3207.11
2011-03-22 00:00:00,3222.96
2011-03-23 00:00:00,3264.93
2011-03-24 00:00:00,3251.36
2011-03-25 00:00:00,3294.48
2011-03-28 00:00:00,3290.57
2011-03-29 00:00:00,3257.98
2011-03-30 00:00:00,3256.08
2011-03-31 00:00:00,3223.29
2011-04-01 00:00:00,3272.73
2011-04-04 00:00:00,3272.73
2011-04-05 00:00:00,3272.73
2011-04-06 00:00:00,3311.07
2011-04-07 00:00:00,3324.42
2011-04-08 00:00:00,3353.36
2011-04-11 00:00:00,3333.43
2011-04-12 00:00:00,3326.77
2011-04-13 00:00:00,3372.03
2011-04-14 00:00:00,3353.56
2011-04-15 00:00:00,3358.94
2011-04-18 00:00:00,3359.44
2011-04-19 00:00:00,3295.81
2011-04-20 00:00:00,3295.76
2011-04-21 00:00:00,3317.37
2011-04-22 00:00:00,3299.94
2011-04-25 00:00:00,3249.57
2011-04-26 00:00:00,3230.96
2011-04-27 00:00:00,3209.5
2011-04-28 00:00:00,3161.78
2011-04-29 00:00:00,3192.72
2011-05-02 00:00:00,3192.72
2011-05-03 00:00:00,3211.13
2011-05-04 00:00:00,3129.03
2011-05-05 00:00:00,3126.12
2011-05-06 00:00:00,3121.4
2011-05-09 00:00:00,3129.76
2011-05-10 00:00:00,3153.22
2011-05-11 00:00:00,3145.09
2011-05-12 00:00:00,3101.6
2011-05-13 00:00:00,3128.09
2011-05-16 00:00:00,3100.46
2011-05-17 00:00:00,3116.03
2011-05-18 00:00:00,3139.38
2011-05-19 00:00:00,3120.64
2011-05-20 00:00:00,3121.6
2011-05-23 00:00:00,3022.98
2011-05-24 00:00:00,3026.22
2011-05-25 00:00:00,2990.34
2011-05-26 00:00:00,2978.38
2011-05-27 00:00:00,2963.31
2011-05-30 00:00:00,2954.51
2011-05-31 00:00:00,3001.56
2011-06-01 00:00:00,3004.17
2011-06-02 00:00:00,2955.71
2011-06-03 00:00:00,2986.35
2011-06-06 00:00:00,2986.35
2011-06-07 00:00:00,3004.26
2011-06-08 00:00:00,3008.65
2011-06-09 00:00:00,2951.89
2011-06-10 00:00:00,2961.93
2011-06-13 00:00:00,2950.35
2011-06-14 00:00:00,2993.56
2011-06-15 00:00:00,2963.12
2011-06-16 00:00:00,2917.58
2011-06-17 00:00:00,2892.16
2011-06-20 00:00:00,2874.9
2011-06-21 00:00:00,2909.07
2011-06-22 00:00:00,2908.58
2011-06-23 00:00:00,2957.63
2011-06-24 00:00:00,3027.47
2011-06-27 00:00:00,3036.49
2011-06-28 00:00:00,3041.73
2011-06-29 00:00:00,3000.17
2011-06-30 00:00:00,3044.09
2011-07-01 00:00:00,3049.75
2011-07-04 00:00:00,3121.98
2011-07-05 00:00:00,3122.5
2011-07-06 00:00:00,3113.71
2011-07-07 00:00:00,3101.68
2011-07-08 00:00:00,3109.18
2011-07-11 00:00:00,3113.21
2011-07-12 00:00:00,3056.91
2011-07-13 00:00:00,3106.25
2011-07-14 00:00:00,3115.75
2011-07-15 00:00:00,3128.89
2011-07-18 00:00:00,3122.6
2011-07-19 00:00:00,3095.13
2011-07-20 00:00:00,3091.57
2011-07-21 00:00:00,3059.14
2011-07-22 00:00:00,3067.99
2011-07-25 00:00:00,2968.29
2011-07-26 00:00:00,2977.77
2011-07-27 00:00:00,3000.05
2011-07-28 00:00:00,2981.0
2011-07-29 00:00:00,2972.08
2011-08-01 00:00:00,2977.72
2011-08-02 00:00:00,2956.38
2011-08-03 00:00:00,2954.87
2011-08-04 00:00:00,2960.31
2011-08-05 00:00:00,2897.42
2011-08-08 00:00:00,2793.9
2011-08-09 00:00:00,2798.19
2011-08-10 00:00:00,2824.12
2011-08-11 00:00:00,2866.92
2011-08-12 00:00:00,2875.37
2011-08-15 00:00:00,2917.88
2011-08-16 00:00:00,2897.58
2011-08-17 00:00:00,2886.01
2011-08-18 00:00:00,2834.25
2011-08-19 00:00:00,2807.66
2011-08-22 00:00:00,2777.79
2011-08-23 00:00:00,2821.0
2011-08-24 00:00:00,2810.02
2011-08-25 00:00:00,2903.84
2011-08-26 00:00:00,2901.22
2011-08-29 00:00:00,2852.81
2011-08-30 00:00:00,2841.74
2011-08-31 00:00:00,2846.78
2011-09-01 00:00:00,2834.54
2011-09-02 00:00:00,2803.85
2011-09-05 00:00:00,2743.82
2011-09-06 00:00:00,2723.3
2011-09-07 00:00:00,2779.09
2011-09-08 00:00:00,2756.11
2011-09-09 00:00:00,2751.1
2011-09-12 00:00:00,2751.1
2011-09-13 00:00:00,2720.28
2011-09-14 00:00:00,2733.11
2011-09-15 00:00:00,2729.05
2011-09-16 00:00:00,2733.99
2011-09-19 00:00:00,2679.27
2011-09-20 00:00:00,2689.85
2011-09-21 00:00:00,2771.01
2011-09-22 00:00:00,2685.69
2011-09-23 00:00:00,2669.48
2011-09-26 00:00:00,2610.92
2011-09-27 00:00:00,2637.88
2011-09-28 00:00:00,2610.59
2011-09-29 00:00:00,2588.19
2011-09-30 00:00:00,2581.35
2011-10-03 00:00:00,2581.35
2011-10-04 00:00:00,2581.35
2011-10-05 00:00:00,2581.35
2011-10-06 00:00:00,2581.35
2011-10-07 00:00:00,2581.35
2011-10-10 00:00:00,2557.08
2011-10-11 00:00:00,2551.99
2011-10-12 00:00:00,2644.76
2011-10-13 00:00:00,2662.6
2011-10-14 00:00:00,2653.78
2011-10-17 00:00:00,2666.95
2011-10-18 00:00:00,2592.21
2011-10-19 00:00:00,2583.08
2011-10-20 00:00:00,2520.53
2011-10-21 00:00:00,2507.88
2011-10-24 00:00:00,2576.67
2011-10-25 00:00:00,2625.43
2011-10-26 00:00:00,2651.65
2011-10-27 00:00:00,2657.48
2011-10-28 00:00:00,2709.02
2011-10-31 00:00:00,2695.31
2011-11-01 00:00:00,2697.53
2011-11-02 00:00:00,2742.39
2011-11-03 00:00:00,2744.3
2011-11-04 00:00:00,2763.75
2011-11-07 00:00:00,2736.25
2011-11-08 00:00:00,2727.71
2011-11-09 00:00:00,2751.65
2011-11-10 00:00:00,2699.59
2011-11-11 00:00:00,2695.0
2011-11-14 00:00:00,2750.2
2011-11-15 00:00:00,2744.68
2011-11-16 00:00:00,2670.12
2011-11-17 00:00:00,2662.02
2011-11-18 00:00:00,2606.5
2011-11-21 00:00:00,2609.69
2011-11-22 00:00:00,2609.48
2011-11-23 00:00:00,2584.01
2011-11-24 00:00:00,2588.92
2011-11-25 00:00:00,2569.97
2011-11-28 00:00:00,2573.32
2011-11-29 00:00:00,2608.57
2011-11-30 00:00:00,2521.52
2011-12-01 00:00:00,2583.61
2011-12-02 00:00:00,2557.31
2011-12-05 00:00:00,2521.39
2011-12-06 00:00:00,2516.34
2011-12-07 00:00:00,2528.23
2011-12-08 00:00:00,2525.0
2011-12-09 00:00:00,2503.46
2011-12-12 00:00:00,2477.69
2011-12-13 00:00:00,2421.93
2011-12-14 00:00:00,2397.48
2011-12-15 00:00:00,2340.79
2011-12-16 00:00:00,2390.13
2011-12-19 00:00:00,2384.41
2011-12-20 00:00:00,2377.07
2011-12-21 00:00:00,2339.11
2011-12-22 00:00:00,2341.34
2011-12-23 00:00:00,2359.16
2011-12-26 00:00:00,2335.7
2011-12-27 00:00:00,2305.04
2011-12-28 00:00:00,2307.93
2011-12-29 00:00:00,2311.36
2011-12-30 00:00:00,2345.74
2012-01-02 00:00:00,2345.74
2012-01-03 00:00:00,2345.74
2012-01-04 00:00:00,2298.75
2012-01-05 00:00:00,2276.39
2012-01-06 00:00:00,2290.6
2012-01-09 00:00:00,2368.57
2012-01-10 00:00:00,2447.35
2012-01-11 00:00:00,2435.61
2012-01-12 00:00:00,2435.22
2012-01-13 00:00:00,2394.33
2012-01-16 00:00:00,2345.65
2012-01-17 00:00:00,2460.6
2012-01-18 00:00:00,2422.19
2012-01-19 00:00:00,2468.35
2012-01-20 00:00:00,2504.09
2012-01-23 00:00:00,2504.09
2012-01-24 00:00:00,2504.09
2012-01-25 00:00:00,2504.09
2012-01-26 00:00:00,2504.09
2012-01-27 00:00:00,2504.09
2012-01-30 00:00:00,2460.72
2012-01-31 00:00:00,2464.26
2012-02-01 00:00:00,2428.99
2012-02-02 00:00:00,2486.24
2012-02-03 00:00:00,2506.09
2012-02-06 00:00:00,2504.32
2012-02-07 00:00:00,2457.95
2012-02-08 00:00:00,2528.24
2012-02-09 00:00:00,2529.23
2012-02-10 00:00:00,2533.62
2012-02-13 00:00:00,2531.98
2012-02-14 00:00:00,2522.11
2012-02-15 00:00:00,2549.61
2012-02-16 00:00:00,2536.07
2012-02-17 00:00:00,2537.09
2012-02-20 00:00:00,2540.71
2012-02-21 00:00:00,2562.45
2012-02-22 00:00:00,2597.48
2012-02-23 00:00:00,2606.26
2012-02-24 00:00:00,2648.02
2012-02-27 00:00:00,2656.57
2012-02-28 00:00:00,2662.46
2012-02-29 00:00:00,2634.14
2012-03-01 00:00:00,2633.35
2012-03-02 00:00:00,2679.93
2012-03-05 00:00:00,2662.7
2012-03-06 00:00:00,2621.05
2012-03-07 00:00:00,2603.01
2012-03-08 00:00:00,2635.79
2012-03-09 00:00:00,2664.3
2012-03-12 00:00:00,2654.4
2012-03-13 00:00:00,2681.07
2012-03-14 00:00:00,2605.11
2012-03-15 00:00:00,2585.55
2012-03-16 00:00:00,2623.52
2012-03-19 00:00:00,2630.01
2012-03-20 00:00:00,2584.45
2012-03-21 00:00:00,2587.79
2012-03-22 00:00:00,2583.75
2012-03-23 00:00:00,2552.94
2012-03-26 00:00:00,2555.44
2012-03-27 00:00:00,2547.14
2012-03-28 00:00:00,2474.9
2012-03-29 00:00:00,2443.12
2012-03-30 00:00:00,2454.9
2012-04-02 00:00:00,2454.9
2012-04-03 00:00:00,2454.9
2012-04-04 00:00:00,2454.9
2012-04-05 00:00:00,2512.83
2012-04-06 00:00:00,2519.83
2012-04-09 00:00:00,2495.15
2012-04-10 00:00:00,2519.79
2012-04-11 00:00:00,2520.04
2012-04-12 00:00:00,2570.44
2012-04-13 00:00:00,2580.45
2012-04-16 00:00:00,2574.04
2012-04-17 00:00:00,2541.88
2012-04-18 00:00:00,2599.91
2012-04-19 00:00:00,2596.06
2012-04-20 00:00:00,2626.84
2012-04-23 00:00:00,2606.04
2012-04-24 00:00:00,2604.87
2012-04-25 00:00:00,2625.99
2012-04-26 00:00:00,2631.49
2012-04-27 00:00:00,2626.16
2012-04-30 00:00:00,2626.16
2012-05-01 00:00:00,2626.16
2012-05-02 00:00:00,2683.49
2012-05-03 00:00:00,2691.52
2012-05-04 00:00:00,2715.88
2012-05-07 00:00:00,2717.78
2012-05-08 00:00:00,2709.12
2012-05-09 00:00:00,2657.51
2012-05-10 00:00:00,2657.21
2012-05-11 00:00:00,2636.92
2012-05-14 00:00:00,2615.53
2012-05-15 00:00:00,2617.37
2012-05-16 00:00:00,2574.65
2012-05-17 00:00:00,2613.94
2012-05-18 00:00:00,2573.98
2012-05-21 00:00:00,2587.23
2012-05-22 00:00:00,2627.53
2012-05-23 00:00:00,2616.87
2012-05-24 00:00:00,2595.26
2012-05-25 00:00:00,2573.1
2012-05-28 00:00:00,2614.69
2012-05-29 00:00:00,2650.85
2012-05-30 00:00:00,2642.26
2012-05-31 00:00:00,2632.04
2012-06-01 00:00:00,2633.0
2012-06-04 00:00:00,2559.03
2012-06-05 00:00:00,2558.84
2012-06-06 00:00:00,2557.4
2012-06-07 00:00:00,2542.18
2012-06-08 00:00:00,2524.33
2012-06-11 00:00:00,2558.27
2012-06-12 00:00:00,2540.18
2012-06-13 00:00:00,2580.64
2012-06-14 00:00:00,2560.42
2012-06-15 00:00:00,2568.05
2012-06-18 00:00:00,2581.21
2012-06-19 00:00:00,2558.62
2012-06-20 00:00:00,2552.61
2012-06-21 00:00:00,2512.19
2012-06-22 00:00:00,2512.19
2012-06-25 00:00:00,2456.52
2012-06-26 00:00:00,2454.92
2012-06-27 00:00:00,2447.2
2012-06-28 00:00:00,2425.73
2012-06-29 00:00:00,2461.61
2012-07-02 00:00:00,2465.24
2012-07-03 00:00:00,2468.72
2012-07-04 00:00:00,2464.92
2012-07-05 00:00:00,2430.37
2012-07-06 00:00:00,2472.61
2012-07-09 00:00:00,2416.04
2012-07-10 00:00:00,2406.71
2012-07-11 00:00:00,2425.57
2012-07-12 00:00:00,2449.18
2012-07-13 00:00:00,2450.63
2012-07-16 00:00:00,2399.73
2012-07-17 00:00:00,2414.2
2012-07-18 00:00:00,2414.34
2012-07-19 00:00:00,2424.32
2012-07-20 00:00:00,2398.46
2012-07-23 00:00:00,2365.43
2012-07-24 00:00:00,2375.99
2012-07-25 00:00:00,2360.08
2012-07-26 00:00:00,2347.49
2012-07-27 00:00:00,2349.11
2012-07-30 00:00:00,2335.79
2012-07-31 00:00:00,2332.92
2012-08-01 00:00:00,2358.65
2012-08-02 00:00:00,2334.88
2012-08-03 00:00:00,2353.74
2012-08-06 00:00:00,2385.61
2012-08-07 00:00:00,2388.87
2012-08-08 00:00:00,2389.8
2012-08-09 00:00:00,2411.7
2012-08-10 00:00:00,2399.75
2012-08-13 00:00:00,2351.93
2012-08-14 00:00:00,2357.02
2012-08-15 00:00:00,2331.61
2012-08-16 00:00:00,2319.67
2012-08-17 00:00:00,2313.48
2012-08-20 00:00:00,2301.79
2012-08-21 00:00:00,2313.7
2012-08-22 00:00:00,2295.59
2012-08-23 00:00:00,2302.2
2012-08-24 00:00:00,2275.68
2012-08-27 00:00:00,2228.2
2012-08-28 00:00:00,2238.41
2012-08-29 00:00:00,2214.81
2012-08-30 00:00:00,2211.37
2012-08-31 00:00:00,2204.87
2012-09-03 00:00:00,2228.37
2012-09-04 00:00:00,2204.41
2012-09-05 00:00:00,2199.88
2012-09-06 00:00:00,2217.82
2012-09-07 00:00:00,2317.18
2012-09-10 00:00:00,2326.67
2012-09-11 00:00:00,2311.89
2012-09-12 00:00:00,2320.07
2012-09-13 00:00:00,2298.46
2012-09-14 00:00:00,2315.54
2012-09-17 00:00:00,2258.71
2012-09-18 00:00:00,2235.24
2012-09-19 00:00:00,2246.24
2012-09-20 00:00:00,2195.95
2012-09-21 00:00:00,2199.06
2012-09-24 00:00:00,2215.52
2012-09-25 00:00:00,2210.15
2012-09-26 00:00:00,2184.89
2012-09-27 00:00:00,2251.72
2012-09-28 00:00:00,2293.11
2012-10-01 00:00:00,2293.11
2012-10-02 00:00:00,2293.11
2012-10-03 00:00:00,2293.11
2012-10-04 00:00:00,2293.11
2012-10-05 00:00:00,2293.11
2012-10-08 00:00:00,2270.05
2012-10-09 00:00:00,2320.16
2012-10-10 00:00:00,2324.12
2012-10-11 00:00:00,2302.53
2012-10-12 00:00:00,2304.53
2012-10-15 00:00:00,2294.86
2012-10-16 00:00:00,2298.16
2012-10-17 00:00:00,2300.8
2012-10-18 00:00:00,2336.08
2012-10-19 00:00:00,2332.47
2012-10-22 00:00:00,2341.59
2012-10-23 00:00:00,2312.08
2012-10-24 00:00:00,2307.78
2012-10-25 00:00:00,2291.24
2012-10-26 00:00:00,2247.91
2012-10-29 00:00:00,2235.85
2012-10-30 00:00:00,2239.88
2012-10-31 00:00:00,2254.82
2012-11-01 00:00:00,2297.88
2012-11-02 00:00:00,2306.77
2012-11-05 00:00:00,2301.88
2012-11-06 00:00:00,2292.21
2012-11-07 00:00:00,2287.51
2012-11-08 00:00:00,2245.41
2012-11-09 00:00:00,2240.92
2012-11-12 00:00:00,2251.85
2012-11-13 00:00:00,2212.44
2012-11-14 00:00:00,2223.11
2012-11-15 00:00:00,2193.62
2012-11-16 00:00:00,2177.24
2012-11-19 00:00:00,2174.99
2012-11-20 00:00:00,2164.88
2012-11-21 00:00:00,2194.9
2012-11-22 00:00:00,2177.55
2012-11-23 00:00:00,2192.68
2012-11-26 00:00:00,2175.6
2012-11-27 00:00:00,2150.64
2012-11-28 00:00:00,2129.16
2012-11-29 00:00:00,2115.68
2012-11-30 00:00:00,2139.66
2012-12-03 00:00:00,2108.85
2012-12-04 00:00:00,2131.47
2012-12-05 00:00:00,2207.88
2012-12-06 00:00:00,2203.6
2012-12-07 00:00:00,2246.76
2012-12-10 00:00:00,2271.05
2012-12-11 00:00:00,2258.5
2012-12-12 00:00:00,2267.77
2012-12-13 00:00:00,2242.64
2012-12-14 00:00:00,2355.86
2012-12-17 00:00:00,2366.7
2012-12-18 00:00:00,2368.12
2012-12-19 00:00:00,2371.11
2012-12-20 00:00:00,2384.82
2012-12-21 00:00:00,2372.0
2012-12-24 00:00:00,2381.22
2012-12-25 00:00:00,2448.4
2012-12-26 00:00:00,2457.62
2012-12-27 00:00:00,2444.59
2012-12-28 00:00:00,2480.05
2012-12-31 00:00:00,2522.95
2013-01-01 00:00:00,2522.95
2013-01-02 00:00:00,2522.95
2013-01-03 00:00:00,2522.95
2013-01-04 00:00:00,2524.41
2013-01-07 00:00:00,2535.99
2013-01-08 00:00:00,2525.33
2013-01-09 00:00:00,2526.13
2013-01-10 00:00:00,2530.57
2013-01-11 00:00:00,2483.23
2013-01-14 00:00:00,2577.73
2013-01-15 00:00:00,2595.86
2013-01-16 00:00:00,2577.09
2013-01-17 00:00:00,2552.76
2013-01-18 00:00:00,2595.44
2013-01-21 00:00:00,2610.9
2013-01-22 00:00:00,2596.9
2013-01-23 00:00:00,2607.46
2013-01-24 00:00:00,2582.76
2013-01-25 00:00:00,2571.67
2013-01-28 00:00:00,2651.86
2013-01-29 00:00:00,2675.87
2013-01-30 00:00:00,2688.71
2013-01-31 00:00:00,2686.88
2013-02-01 00:00:00,2743.32
2013-02-04 00:00:00,2748.03
2013-02-05 00:00:00,2771.68
2013-02-06 00:00:00,2775.84
2013-02-07 00:00:00,2759.87
2013-02-08 00:00:00,2771.73
2013-02-11 00:00:00,2771.73
2013-02-12 00:00:00,2771.73
2013-02-13 00:00:00,2771.73
2013-02-14 00:00:00,2771.73
2013-02-15 00:00:00,2771.73
2013-02-18 00:00:00,2737.47
2013-02-19 00:00:00,2685.61
2013-02-20 00:00:00,2702.64
2013-02-21 00:00:00,2610.55
2013-02-22 00:00:00,2596.6
2013-02-25 00:00:00,2604.96
2013-02-26 00:00:00,2567.59
2013-02-27 00:00:00,2594.68
2013-02-28 00:00:00,2673.33
2013-03-01 00:00:00,2668.84
2013-03-04 00:00:00,2545.72
2013-03-05 00:00:00,2622.81
2013-03-06 00:00:00,2650.2
2013-03-07 00:00:00,2619.48
2013-03-08 00:00:00,2606.93
2013-03-11 00:00:00,2592.37
2013-03-12 00:00:00,2555.61
2013-03-13 00:00:00,2527.49
2013-03-14 00:00:00,2534.27
2013-03-15 00:00:00,2539.87
2013-03-18 00:00:00,2502.49
2013-03-19 00:00:00,2525.1
2013-03-20 00:00:00,2610.17
2013-03-21 00:00:00,2614.99
2013-03-22 00:00:00,2618.31
2013-03-25 00:00:00,2613.1
2013-03-26 00:00:00,2575.05
2013-03-27 00:00:00,2583.53
2013-03-28 00:00:00,2499.3
2013-03-29 00:00:00,2495.08
2013-04-01 00:00:00,2493.19
2013-04-02 00:00:00,2486.39
2013-04-03 00:00:00,2483.55
2013-04-04 00:00:00,2483.55
2013-04-05 00:00:00,2483.55
2013-04-08 00:00:00,2472.3
2013-04-09 00:00:00,2489.43
2013-04-10 00:00:00,2485.31
2013-04-11 00:00:00,2477.88
2013-04-12 00:00:00,2462.11
2013-04-15 00:00:00,2436.82
2013-04-16 00:00:00,2459.59
2013-04-17 00:00:00,2458.47
2013-04-18 00:00:00,2464.85
2013-04-19 00:00:00,2533.83
2013-04-22 00:00:00,2530.67
2013-04-23 00:00:00,2449.47
2013-04-24 00:00:00,2495.58
2013-04-25 00:00:00,2467.88
2013-04-26 00:00:00,2447.31
2013-04-29 00:00:00,2447.31
2013-04-30 00:00:00,2447.31
2013-05-01 00:00:00,2447.31
2013-05-02 00:00:00,2449.64
2013-05-03 00:00:00,2492.91
2013-05-06 00:00:00,2525.98
2013-05-07 00:00:00,2529.94
2013-05-08 00:00:00,2542.8
2013-05-09 00:00:00,2527.79
2013-05-10 00:00:00,2540.84
2013-05-13 00:00:00,2530.77
2013-05-14 00:00:00,2493.34
2013-05-15 00:00:00,2506.93
2013-05-16 00:00:00,2552.71
2013-05-17 00:00:00,2592.05
2013-05-20 00:00:00,2609.61
2013-05-21 00:00:00,2614.85
2013-05-22 00:00:00,2618.03
2013-05-23 00:00:00,2582.85
2013-05-24 00:00:00,2597.23
2013-05-27 00:00:00,2599.59
2013-05-28 00:00:00,2644.36
2013-05-29 00:00:00,2642.56
2013-05-30 00:00:00,2634.32
2013-05-31 00:00:00,2606.43
2013-06-03 00:00:00,2602.62
2013-06-04 00:00:00,2565.67
2013-06-05 00:00:00,2560.54
2013-06-06 00:00:00,2527.84
2013-06-07 00:00:00,2484.16
2013-06-10 00:00:00,2484.16
2013-06-11 00:00:00,2484.16
2013-06-12 00:00:00,2484.16
2013-06-13 00:00:00,2399.94
2013-06-14 00:00:00,2416.77
2013-06-17 00:00:00,2403.84
2013-06-18 00:00:00,2418.75
2013-06-19 00:00:00,2400.77
2013-06-20 00:00:00,2321.47
2013-06-21 00:00:00,2317.39
2013-06-24 00:00:00,2171.21
2013-06-25 00:00:00,2165.42
2013-06-26 00:00:00,2168.3
2013-06-27 00:00:00,2160.74
2013-06-28 00:00:00,2200.64
2013-07-01 00:00:00,2213.32
2013-07-02 00:00:00,2221.98
2013-07-03 00:00:00,2203.83
2013-07-04 00:00:00,2221.98
2013-07-05 00:00:00,2226.85
2013-07-08 00:00:00,2163.62
2013-07-09 00:00:00,2162.67
2013-07-10 00:00:00,2224.07
2013-07-11 00:00:00,2326.69
2013-07-12 00:00:00,2275.37
2013-07-15 00:00:00,2307.3
2013-07-16 00:00:00,2317.85
2013-07-17 00:00:00,2282.84
2013-07-18 00:00:00,2245.33
2013-07-19 00:00:00,2190.48
2013-07-22 00:00:00,2202.19
2013-07-23 00:00:00,2265.84
2013-07-24 00:00:00,2249.15
2013-07-25 00:00:00,2237.68
2013-07-26 00:00:00,2224.01
2013-07-29 00:00:00,2175.97
2013-07-30 00:00:00,2189.39
2013-07-31 00:00:00,2193.02
2013-08-01 00:00:00,2245.36
2013-08-02 00:00:00,2247.26
2013-08-05 00:00:00,2278.33
2013-08-06 00:00:00,2293.64
2013-08-07 00:00:00,2280.62
2013-08-08 00:00:00,2276.78
2013-08-09 00:00:00,2286.01
2013-08-12 00:00:00,2352.79
2013-08-13 00:00:00,2359.07
2013-08-14 00:00:00,2349.08
2013-08-15 00:00:00,2321.58
2013-08-16 00:00:00,2304.14
2013-08-19 00:00:00,2331.43
2013-08-20 00:00:00,2312.47
2013-08-21 00:00:00,2308.59
2013-08-22 00:00:00,2303.93
2013-08-23 00:00:00,2286.93
2013-08-26 00:00:00,2335.62
2013-08-27 00:00:00,2340.88
2013-08-28 00:00:00,2328.06
2013-08-29 00:00:00,2318.31
2013-08-30 00:00:00,2313.91
2013-09-02 00:00:00,2320.34
2013-09-03 00:00:00,2354.5
2013-09-04 00:00:00,2350.7
2013-09-05 00:00:00,2341.74
2013-09-06 00:00:00,2357.78
2013-09-09 00:00:00,2440.61
2013-09-10 00:00:00,2474.89
2013-09-11 00:00:00,2482.89
2013-09-12 00:00:00,2507.46
2013-09-13 00:00:00,2488.9
2013-09-16 00:00:00,2478.39
2013-09-17 00:00:00,2427.32
2013-09-18 00:00:00,2432.51
2013-09-19 00:00:00,2432.51
2013-09-20 00:00:00,2432.51
2013-09-23 00:00:00,2472.29
2013-09-24 00:00:00,2443.89
2013-09-25 00:00:00,2429.03
2013-09-26 00:00:00,2384.44
2013-09-27 00:00:00,2394.97
2013-09-30 00:00:00,2409.04
2013-10-01 00:00:00,2409.04
2013-10-02 00:00:00,2409.04
2013-10-03 00:00:00,2409.04
2013-10-04 00:00:00,2409.04
2013-10-07 00:00:00,2409.04
2013-10-08 00:00:00,2441.81
2013-10-09 00:00:00,2453.58
2013-10-10 00:00:00,2429.32
2013-10-11 00:00:00,2468.51
2013-10-14 00:00:00,2472.54
2013-10-15 00:00:00,2467.52
2013-10-16 00:00:00,2421.37
2013-10-17 00:00:00,2413.33
2013-10-18 00:00:00,2426.05
2013-10-21 00:00:00,2471.32
2013-10-22 00:00:00,2445.89
2013-10-23 00:00:00,2418.49
2013-10-24 00:00:00,2400.51
2013-10-25 00:00:00,2368.56
2013-10-28 00:00:00,2365.95
2013-10-29 00:00:00,2372.05
2013-10-30 00:00:00,2407.47
2013-10-31 00:00:00,2373.72
2013-11-01 00:00:00,2384.96
2013-11-04 00:00:00,2380.45
2013-11-05 00:00:00,2383.77
2013-11-06 00:00:00,2353.57
2013-11-07 00:00:00,2340.55
2013-11-08 00:00:00,2307.95
2013-11-11 00:00:00,2315.89
2013-11-12 00:00:00,2340.0
2013-11-13 00:00:00,2288.12
2013-11-14 00:00:00,2304.5
2013-11-15 00:00:00,2350.73
2013-11-18 00:00:00,2428.9
2013-11-19 00:00:00,2412.16
2013-11-20 00:00:00,2424.85
2013-11-21 00:00:00,2409.99
2013-11-22 00:00:00,2397.96
2013-11-25 00:00:00,2388.63
2013-11-26 00:00:00,2387.42
2013-11-27 00:00:00,2414.48
2013-11-28 00:00:00,2439.53
2013-11-29 00:00:00,2438.94
2013-12-02 00:00:00,2418.79
2013-12-03 00:00:00,2442.78
2013-12-04 00:00:00,2475.14
2013-12-05 00:00:00,2468.2
2013-12-06 00:00:00,2452.29
2013-12-09 00:00:00,2450.87
2013-12-10 00:00:00,2453.32
2013-12-11 00:00:00,2412.76
2013-12-12 00:00:00,2410.02
2013-12-13 00:00:00,2406.64
2013-12-16 00:00:00,2367.92
2013-12-17 00:00:00,2356.38
2013-12-18 00:00:00,2357.23
2013-12-19 00:00:00,2332.41
2013-12-20 00:00:00,2278.14
2013-12-23 00:00:00,2284.6
2013-12-24 00:00:00,2288.25
2013-12-25 00:00:00,2305.11
